Lamentin Airport,라멩탱 공항,FDF,TFFF,아프리카,America/Martinique,Mauritania,모리타니아,Fort-de-France,14.5909996,-61.00320053
Grand Case Airport,그랑 케이스 공항,SFG,TFFG,중남미,\N,Saint Martin,세인트마틴,Grand Case,18.09989929,-63.04719925
Le Raizet Airport,르 레제 공항,PTP,TFFR,중남미,America/Guadeloupe,Guadeloupe,과들루프,Pointe-a-Pitre,16.265301,-61.531799
Maurice Bishop International Airport,모리스 비숍 국제공항,GND,TGPY,중남미,America/Grenada,Grenada,그라나다,St Georges,12.00419998,-61.78620148
Borinquen Airport,보링겐 공항,BQN,TJBQ,중남미,America/Puerto_Rico,Puerto Rico,푸에르토리코,Aguadilla,18.49489975,-67.12940216
Isla Grande Airport,이슬라 그란데 공항,SIG,TJIG,중남미,America/Puerto_Rico,Puerto Rico,푸에르토리코,San Juan,18.45680046,-66.09809875
Eugenio M. de Hostos Airport,에우제니오 M. 데 호스토스 공항,MAZ,TJMZ,중남미,America/Puerto_Rico,Puerto Rico,푸에르토리코,Mayaguez,18.25569916,-67.14849854
Mercedita Airport,메르세디타 공항,PSE,TJPS,중남미,America/Puerto_Rico,Puerto Rico,푸에르토리코,Ponce,18.00830078,-66.56300354
Luiz Munoz Marin International Airport,루이즈 뮈노스 마랭 국제공항,SJU,TJSJ,중남미,America/Puerto_Rico,Puerto Rico,푸에르토리코,San Juan,18.43939972,-66.00180054
George F. L. Charles Airport,비기 공항,SLU,TLPC,중남미,America/St_Lucia,Saint Lucia,세인트루시아,St Lucia,14.0202,-60.992901
Hewanorra Airport,헤와노라 공항,UVF,TLPL,중남미,America/St_Lucia,Saint Lucia,세인트루시아,St Lucia,13.7332,-60.952599
Queen Beatrix International Airport,레이나 비트릭스 공항,AUA,TNCA,중남미,America/Aruba,Aruba,아루바,Oranjstead,12.5014,-70.015198
Flamingo International Airport,플라밍고 국제공항,BON,TNCB,중남미,America/Curacao,Netherlands Antilles,네덜란드령 카리브,Kralendijk,12.13099957,-68.26850128
Hato International Airport,하토 국제공항,CUR,TNCC,중남미,America/Curacao,Curacao,퀴라소,Curagao,12.1889,-68.959801
Princess Juliana International Airport,프린세스 훌리아나 국제공항,SXM,TNCM,남미,America/Curacao,Sint Maarten,신트마르턴,Sint Maarten,18.04100037,-63.10889816
Crown Point International Airport,크라운 포인트 국제공항,TAB,TTCP,중남미,America/Port_of_Spain,Trinidad And Tobago,트리니다드토바고,Tobago,11.14970016,-60.8321991
Piarco Airport,피아르코 공항,POS,TTPP,중남미,America/Port_of_Spain,Trinidad And Tobago,트리니다드토바고,Port of Spain,10.59539986,-61.33720016
Almaty Airport,알마티 공항,ALA,UAAA,아시아,Asia/Qyzylorda,Kazakhstan,카자흐스탄,Almaty,43.35210037,77.04049683
Astana International Airport,아스타나 국제공항,TSE,UACC,아시아,Asia/Qyzylorda,Kazakhstan,카자흐스탄,Astana,51.02220154,71.46690369
Manas International Airport,만사스 국제공항,FRU,UAFM,아시아,Asia/Bishkek,Kyrgyzstan,키르기스스탄,Bishkek,43.06129837,74.4776001
Osh Airport,오쉬 공항,OSS,UAFO,아시아,Asia/Bishkek,Kyrgyzstan,키르기스스탄,Osh,40.60900116,72.79329681
Heydar Aliyev International Airport,하이다르 알리예프 국제 공항,GYD,UBBB,아시아,Asia/Baku,Azerbaijan,아제르바이잔,Baku,40.46749878,50.04669952
Yakutsk Airport,야쿠츠크 공항,YKS,UEEE,유럽,Asia/Yakutsk,Russia,러시아,Yakutsk,62.09329987,129.7709961
Mirny Airport,미르느이 공항,MJZ,UERR,유럽,Asia/Yakutsk,Russia,러시아,Mirny,62.53469849,114.0390015
Ignatyevo Airport,이냐체프 공항,BQS,UHBB,유럽,Asia/Yakutsk,Russia,러시아,Blagovenschensk,50.42539978,127.4120026
Novy Airport,노비 공항,KHV,UHHH,유럽,Asia/Vladivostok,Russia,러시아,Khabarovsk,48.52799988,135.1880035
Sokol Airport,수코이 공항,GDX,UHMM,유럽,Asia/Srednekolymsk,Russia,러시아,Magadan,59.9109993,150.7200012
Pevek Airport,페벡 공항,PWE,UHMP,유럽,\N,Russia,러시아,Pevek,69.78330231,170.5970001
Yelizovo Airport,옐리초프 공항,PKC,UHPP,유럽,Asia/Anadyr,Russia,러시아,Petropavlovsk-Kamchats,53.16790009,158.4539948
Yuzhno-Sakhalinsk Airport,유즈노 사헐린스크 공항,UUS,UHSS,유럽,Asia/Srednekolymsk,Russia,러시아,Yuzhno-Sakhalinsk,46.88869858,142.7180023
Vladivostok International Airport,블라디보스토크 국제공항,VVO,UHWW,유럽,Asia/Vladivostok,Russia,러시아,Vladivostok,43.39899826,132.147995
Kadala Airport,카달랴 공항,HTA,UIAA,유럽,Asia/Yakutsk,Russia,러시아,Chita,52.026299,113.306
Irkutsk International Airport,이르쿠츠크 국제공항,IKT,UIII,유럽,Asia/Irkutsk,Russia,러시아,Irkutsk,52.26800156,104.3889999
Mukhino Airport,무키노 공항,UUD,UIUU,유럽,Asia/Irkutsk,Russia,러시아,Ulan-Ude,51.80780029,107.4380035
Borispol Airport,보르스폴 공항,KBP,UKBB,유럽,Europe/Kiev,Ukraine,우크라이나,Kiev,50.34500122,30.8946991
Dnipropetrovsk International Airport,드네프로페트로브스크 국제공항,DNK,UKDD,유럽,Europe/Kiev,Ukraine,우크라이나,Dnepropetrovsk,48.35720062,35.1006012
Simferopol Airport,심페로폴 공항,SIP,UKFF,유럽,Europe/Simferopol,Russia,러시아,Simferopol,45.05220032,33.97510147
Zhulyany Airport,출랴니 공항,IEV,UKKK,유럽,Europe/Kiev,Ukraine,우크라이나,Kiev,50.40194,30.45194
Snilow Airport,스닐로우 공항,LWO,UKLL,유럽,Europe/Kiev,Ukraine,우크라이나,Lviv,49.8125,23.95610046
Odessa Central Airport,오데사 센트럴 공항,ODS,UKOO,유럽,Europe/Kiev,Ukraine,우크라이나,Odessa,46.42679977,30.67650032
Pulkovo Airport,플코보 공항,LED,ULLI,유럽,Europe/Moscow,Russia,러시아,St Petersburg,59.8003006,30.26250076
Murmansk Airport,무르만스크 공항,MMK,ULMM,유럽,Europe/Moscow,Russia,러시아,Murmansk,68.78170013,32.75080109
Khrabrovo Airport,크라브로포 공힝,KGD,UMKK,유럽,Europe/Kaliningrad,Russia,러시아,Kaliningrad,54.88999939,20.59259987
Minsk International 2 Airport,민스크 2 국제공항,MSQ,UMMS,유럽,Europe/Minsk,Belarus,벨로루시,Minsk,53.88249969,28.03070068
Abakan Airport,아바칸 공항,ABA,UNAA,유럽,Asia/Krasnoyarsk,Russia,러시아,Abakan,53.74000168,91.38500214
Barnaul Airport,바르나울 공항,BAX,UNBB,유럽,Asia/Krasnoyarsk,Russia,러시아,Barnaul,53.36380005,83.53849792
Kemorovo Airport,케메로보 공항,KEJ,UNEE,유럽,Asia/Krasnoyarsk,Russia,러시아,Kemerovo,55.27009964,86.10720062
Tsentralny Airport,첸틀러니 공항,OMS,UNOO,유럽,Asia/Omsk,Russia,러시아,Omsk,54.96699905,73.3105011
Pashkovsky Airport,파쉬코브스키 공항,KRR,URKK,유럽,Europe/Moscow,Russia,러시아,Krasnodar,45.03469849,39.17050171
Uytash Airport,우이타쉬 공항,MCX,URML,유럽,Europe/Moscow,Russia,러시아,Makhachkala,42.81679916,47.65230179
Mineralnye Vody Airport,미네랄예 보디 공항,MRV,URMM,유럽,Europe/Moscow,Russia,러시아,Mineralnye Vody,44.22510147,43.08190155
Shpakovskoye Airport,쉬파코프스키에 공항,STW,URMT,유럽,Europe/Moscow,Russia,러시아,Stavropol,45.10919952,42.1128006
Rostov-na-Donu Airport,로스토프나도누 공항,ROV,URRR,유럽,Europe/Moscow,Russia,러시아,Rostov,47.493888,39.924722
Adler Sochi International Airport,아들라 소치 국제공항,AER,URSS,유럽,Europe/Moscow,Russia,러시아,Sochi,43.449902,39.9566
Astrakhan Airport,아스트라한 공항,ASF,URWA,유럽,Europe/Samara,Russia,러시아,Astrakhan,46.28329849,48.00630188
Gumrak Airport,굼락 공항,VOG,URWW,유럽,Europe/Moscow,Russia,러시아,Volgograd,48.78250122,44.34550095
Balandino Airport,발란디노 공항,CEK,USCC,유럽,Asia/Yekaterinburg,Russia,러시아,Chelyabinsk,55.305801,61.5033
Magnitogorsk Airport,마그니토고르스크 공항,MQF,USCM,유럽,Asia/Yekaterinburg,Russia,러시아,Magnitogorsk,53.39310074,58.75569916
Nizhnevartovsk Airport,니즈네바토브스크 공항,NJC,USNN,유럽,Asia/Yekaterinburg,Russia,러시아,Nizhnevartosvsk,60.94929886,76.4835968
Bolshoye Savino Airport,볼쇼이 사비노 공항,PEE,USPP,유럽,Asia/Yekaterinburg,Russia,러시아,Perm,57.91450119,56.02119827
Surgut Airport,수르것 공항,SGC,USRR,유럽,Asia/Yekaterinburg,Russia,러시아,Surgut,61.34370041,73.40180206
Koltsovo International Airport,콜트소보 국제공항,SVX,USSS,유럽,Asia/Yekaterinburg,Russia,러시아,Ekaterinburg,56.74309921,60.80270004
Bukhara Airport,부하라한국 공항,BHK,UTSB,아시아,Asia/Samarkand,Uzbekistan,우즈베키스탄,Bukhara,39.77500153,64.48329926
Samarkand Airport,사마르칸트 공항,SKD,UTSS,아시아,Asia/Samarkand,Uzbekistan,우즈베키스탄,Samarkand,39.70050049,66.9838028
Tashkent International Airport,타슈켄트 국제 공항,TAS,UTTT,아시아,Asia/Samarkand,Uzbekistan,우즈베키스탄,Tashkent,41.25790024,69.28119659
Sheremetyevo International Airport,세레메티에포 국제공항,SVO,UUEE,유럽,Europe/Moscow,Russia,러시아,Moscow,55.972599,37.4146
Chertovitskoye Airport,체르토비츠코예 공항,VOZ,UUOO,유럽,Europe/Moscow,Russia,러시아,Voronezh,51.81420135,39.229599
Vnukovo Airport,부누코프 공항,VKO,UUWW,유럽,Europe/Moscow,Russia,러시아,Moscow,55.59149933,37.26150131
Syktyvkar Airport,식티프카르 공항,SCW,UUYY,유럽,Europe/Moscow,Russia,러시아,Syktyvkar,61.64699936,50.8451004
Kazan Airport,카잔한국 공항,KZN,UWKD,유럽,Europe/Moscow,Russia,러시아,Kazan,55.60620117,49.27870178
Tsentralny Airport,첸틀러니 공항,REN,UWOO,유럽,Asia/Yekaterinburg,Russia,러시아,Orenburg,51.79579926,55.45669937
Ufa Airport,우파 공항,UFA,UWUU,유럽,Asia/Yekaterinburg,Russia,러시아,Ufa,54.55749893,55.87440109
Kurumoch Airport,쿠루모치 공항,KUF,UWWW,유럽,Europe/Samara,Russia,러시아,Samara,53.50490189,50.16429901
Sardar Vallabhbhai Patel International Airport,사다르 발랍하이 파텔 국제공항,AMD,VAAH,아시아,Asia/Calcutta,India,인도,Ahmedabad,23.07719994,72.63469696
Chikkalthana Airport,티칼타나 공항,IXU,VAAU,아시아,Asia/Calcutta,India,인도,Aurangabad,19.86269951,75.39810181
Chhatrapati Shivaji International Airport,채해트라피티 시버지 국제공항,BOM,VABB,아시아,Asia/Calcutta,India,인도,Mumbai,19.08869934,72.86789703
Rudra Mata Airport,룬드라 마타 공항,BHJ,VABJ,아시아,Asia/Calcutta,India,인도,Bhuj,23.28779984,69.67019653
Sambre Airport,삼브르 공항,IXG,VABM,아시아,Asia/Calcutta,India,인도,Belgaum,15.85929966,74.61830139
Vadodara Airport / Vadodara Air Force Base,바도다라 공항,BDQ,VABO,아시아,Asia/Calcutta,India,인도,Vadodara,22.336201,73.226303
Raja Bhoj,라자보 공항,BHO,VABP,아시아,Asia/Calcutta,India,인도,Bhopal,23.28750038,77.33740234
Bhavnagar Airport,바브하가 공항,BHU,VABV,아시아,Asia/Calcutta,India,인도,Bhavnagar,21.75219917,72.18520355
Dabolim Airport,다보림 공항,GOI,VAGO,아시아,Asia/Calcutta,India,인도,Goa,15.38080025,73.83139801
Devi Ahilyabai Holkar International Airport,데비 아힐야바이 홀카 국제공항,IDR,VAID,아시아,Asia/Calcutta,India,인도,Indore,22.72179985,75.80110168
Jabalpur Airport,자발푸르 공항,JLR,VAJB,아시아,Asia/Calcutta,India,인도,Jabalpur,23.17779922,80.05200195
Govardhanpur Airport,고바르단푸르 공항,JGA,VAJM,아시아,Asia/Calcutta,India,인도,Jamnagar,22.46549988,70.01260376
Gandhidham Airport,간디햄,IXY,VAKE,아시아,Asia/Calcutta,India,인도,Kandla,23.1127,70.100304
Khajuraho Airport,카주라호 공항,HJR,VAKJ,아시아,Asia/Calcutta,India,인도,Khajuraho,24.81719971,79.91860199
Kolhapur Airport,콜하푸르 공항,KLH,VAKP,아시아,Asia/Calcutta,India,인도,Kolhapur,16.66469955,74.28939819
Dr. Ambedkar International Airport,암베드카 국제공항,NAG,VANP,아시아,Asia/Calcutta,India,인도,Nagpur,21.09219933,79.04720306
Nashik Airport,나식 공항,ISK,VAOZ,아시아,Asia/Calcutta,India,인도,Nashik,20.119101,73.912903
Lohegaon Airport,로헤가온 공항,PNQ,VAPO,아시아,Asia/Calcutta,India,인도,Pune,18.58209991,73.91970062
Porbandar Airport,포르반다르 공항,PBD,VAPR,아시아,Asia/Calcutta,India,인도,Porbandar,21.64870071,69.65720367
Rajkot Civil Airport,라지코트 시빌 공항,RAJ,VARK,아시아,Asia/Calcutta,India,인도,Rajkot,22.30920029,70.77950287
Raipur Airport,라이푸르 공항,RPR,VARP,아시아,Asia/Calcutta,India,인도,Raipur,21.180401,81.7388
Sholapur Airport,솔라푸르 공항,SSE,VASL,아시아,Asia/Calcutta,India,인도,solapur,17.62800026,75.93479919
Surat Airport,수라트 공항,STV,VASU,아시아,Asia/Calcutta,India,인도,Surat,21.1140995,72.7417984
Maharana Pratap Airport,마하나라 프라탑 공항,UDR,VAUD,아시아,Asia/Calcutta,India,인도,Udaipur,24.61770058,73.89610291
Bandaranaike International Airport,밴다라나이크 국제공항,CMB,VCBI,아시아,Asia/Colombo,Sri Lanka,스리랑카,Colombo,7.180759907,79.88410187
Pochentong Airport,포켄통 공항,PNH,VDPP,아시아,Asia/Phnom_Penh,Cambodia,캄보디아,Phnom Penh,11.54660034,104.8440018
Angkor International Airport,앙코르 국제공항,REP,VDSR,아시아,Asia/Phnom_Penh,Cambodia,캄보디아,Siem Reap,13.41069984,103.8130035
Singerbhil Airport,싱거힐 공항,IXA,VEAT,아시아,Asia/Calcutta,India,인도,Agartala,23.88699913,91.24040222
Turial Air Force Base,투리알 공군기지,AJL,VEAZ,아시아,Asia/Calcutta,India,인도,Aizawl,23.84059906,92.61969757
Bagdogra Airport / Bagdogra Air Force Base,바그도그라 공항,IXB,VEBD,아시아,Asia/Calcutta,India,인도,Bagdogra,26.68120003,88.32859802
Biju Patnaik Airport,비주 타르나익 공항,BBI,VEBS,아시아,Asia/Calcutta,India,인도,Bhubaneswar,20.24440002,85.81780243
Netaji Subhas Chandra Airport,네타지 쉽하스 챤드라 공항,CCU,VECC,아시아,Asia/Calcutta,India,인도,Calcutta,22.65469933,88.44670105
Gaya Airport,가야 공항,GAY,VEGY,아시아,Asia/Calcutta,India,인도,Gaya,24.74430084,84.95120239
Imphal Municipal Airport,임팔 시공항,IMF,VEIM,아시아,Asia/Calcutta,India,인도,Imphal,24.76000023,93.896698
Rowriah Airport,로우리앗 공항,JRH,VEJT,아시아,Asia/Calcutta,India,인도,Jorhat,26.73150063,94.17549896
Kumbhirgram Airport,쿰비히그람 공항,IXS,VEKU,아시아,Asia/Calcutta,India,인도,Silchar,24.91290092,92.97869873
Lilabari Airport,릴라바리 공항,IXI,VELR,아시아,Asia/Calcutta,India,인도,Lakhimpur,27.2954998,94.09760284
Chabua Airport,츄부아 공항,DIB,VEMN,아시아,Asia/Calcutta,India,인도,Dibrugarh,27.48390007,95.01689911
Lok Nayak Jaya Prakash Narayan Airport,록 나약 자야 프라카쉬 나라얀 공항,PAT,VEPT,아시아,Asia/Calcutta,India,인도,Patna,25.59129906,85.08799744
Birsa Munda Airport,버사 문다 공항,IXR,VERC,아시아,Asia/Calcutta,India,인도,Ranchi,23.31430054,85.32170105
Visakhapatnam Airport,비샤카파트남 공항,VTZ,VEVZ,아시아,Asia/Calcutta,India,인도,Vishakhapatnam,17.72120094,83.22450256
Hong Kong International Airport,홍콩 국제공항,HKG,VHHH,아시아,Asia/Hong_Kong,Hong Kong,홍콩,Hong Kong,22.308901,113.915001
Kheria Airport,케리아 공항,AGR,VIAG,아시아,Asia/Calcutta,India,인도,Agra,27.15579987,77.96089935
Bamrauli Airport,밤라울리 공항,IXD,VIAL,아시아,Asia/Calcutta,India,인도,Allahabad,25.44009972,81.73390198
Raja Sansi Airport,라자 산시 공항,ATQ,VIAR,아시아,Asia/Calcutta,India,인도,Amritsar,31.70960045,74.79730225
Nal Airport,나일 공항,BKB,VIBK,아시아,Asia/Calcutta,India,인도,Bikaner,28.07060051,73.2071991
Lai Bahadur Shastri Airprot,라이 바하두르 샤스트리 공항,VNS,VIBN,아시아,Asia/Calcutta,India,인도,Varanasi,25.45240021,82.85929871
Bhuntar Airport,분타르 공항,KUU,VIBR,아시아,Asia/Calcutta,India,인도,Bhuntar,31.87669945,77.15440369
Bhisiana Air Force Base,비자냐 공군기지,BUP,VIBT,아시아,Asia/Calcutta,India,인도,Bathinda,30.27009964,74.75579834
Chandigarh Airport / Chandigarh Air Force Base,찬디가르 공항,IXC,VICG,아시아,Asia/Calcutta,India,인도,Chandigarh,30.67350006,76.78849792
Chakeri Air Force Station,챠케리 공군기지,KNU,VICX,아시아,Asia/Calcutta,India,인도,Kanpur,26.404301,80.410103
Jolly Grant Airport,졸리 그란트 공항,DED,VIDN,아시아,Asia/Calcutta,India,인도,Dehradun,30.189699,78.180298
Indira Gandhi International Airport,인디라 간디 국제공항,DEL,VIDP,아시아,Asia/Calcutta,India,인도,New Delhi,28.5665,77.103104
Gwalior Airport / Maharajpur Air Force Base,관리오르 공항,GWL,VIGR,아시아,Asia/Calcutta,India,인도,Gwalior,26.29330063,78.22779846
Hisar Airport,히사르 공항,HSS,VIHR,아시아,Asia/Calcutta,India,인도,Hisar,29.17939949,75.75530243
Jodhpur Airport / Jodhpur Air Force Base,조드푸르 공항,JDH,VIJO,아시아,Asia/Calcutta,India,인도,Jodhpur,26.25110054,73.04889679
Sanganeer Airport,상그니어 공항,JAI,VIJP,아시아,Asia/Calcutta,India,인도,Jaipur,26.8242,75.812202
Jaisalmer Airport,자이살머 공항,JSA,VIJR,아시아,Asia/Calcutta,India,인도,Jaisalmer,26.88870049,70.86499786
Satwari Airport,사트와리 공항,IXJ,VIJU,아시아,Asia/Calcutta,India,인도,Jammu,32.68909836,74.83740234
Kota Airport,코타 공항,KTU,VIKO,아시아,Asia/Calcutta,India,인도,Kota,25.16020012,75.84559631
Sahnewal Airport,사네왈 공항,LUH,VILD,아시아,Asia/Calcutta,India,인도,Ludhiana,30.85470009,75.95259857
Leh Air Force Base,레 공군기지,IXL,VILH,아시아,Asia/Calcutta,India,인도,Leh,34.13589859,77.54650116
Amausi Airport,아마우시 공항,LKO,VILK,아시아,Asia/Calcutta,India,인도,Lucknow,26.76059914,80.88929749
Pathankot Airport,패단콧 공군기지,IXP,VIPK,아시아,Asia/Calcutta,India,인도,Pathankot,32.233611,75.634444
Pant Nagar Airport,판트니가르 공항,PGH,VIPT,아시아,Asia/Calcutta,India,인도,Pantnagar,29.03339958,79.47370148
Srinagar Air Force Base,스리나가르 공군기지,SXR,VISR,아시아,Asia/Calcutta,India,인도,Srinagar,33.98709869,74.77420044
Macao International Airport,마카오 국제공항,MFM,VMMC,아시아,Asia/Macau,Macao,마카오,Macau,22.149599,113.592003
Tribhuvan Airport,트리부후반 공항,KTM,VNKT,아시아,Asia/Katmandu,Nepal,네팔,Kathmandu,27.6966,85.3591
Agatti Aerodrome,아가티 비행장,AGX,VOAT,아시아,Asia/Calcutta,India,인도,Agatti,10.82369995,72.1760025
Bengaluru International Airport,벵갈루루 국제공항,BLR,VOBL,아시아,Asia/Calcutta,India,인도,Bangalore,13.1979,77.706299
Vijayawada Airport,비쟈와와다 공항,VGA,VOBZ,아시아,Asia/Calcutta,India,인도,Vijayawada,16.53039932,80.79679871
Peelamedu Airport,필라메두 공항,CJB,VOCB,아시아,Asia/Calcutta,India,인도,Coimbatore,11.02999973,77.04340363
Cochin International Airport,코친 국제공항,COK,VOCI,아시아,Asia/Calcutta,India,인도,Cochin,10.152,76.401901
Calicut International Airport,칼리컷 국제공항,CCJ,VOCL,아시아,Asia/Calcutta,India,인도,Calicut,11.13679981,75.95529938
Cuddapah Airport,쿠다파 공항,CDP,VOCP,아시아,Asia/Calcutta,India,인도,Kadapa,14.51,78.772778
Madurai Airport,마두라이 공항,IXM,VOMD,아시아,Asia/Calcutta,India,인도,Madurai,9.83450985,78.09339905
Bajpe Airport,바즈페 공항,IXE,VOML,아시아,Asia/Calcutta,India,인도,Mangalore,12.9612999,74.89009857
Chennai International Airport,첸나이 국제공항,MAA,VOMM,아시아,Asia/Calcutta,India,인도,Madras,12.99000549,80.16929626
Veer Savarkar Airport,버 사바카르 공항,IXZ,VOPB,아시아,Asia/Calcutta,India,인도,Port Blair,11.64120007,92.72969818
Pondicherry Airport,퐁디셰리 공항,PNY,VOPC,아시아,Asia/Calcutta,India,인도,Lawspet,11.968,79.812
Rajahmundry Airport,라자문드리 공항,RJA,VORY,아시아,Asia/Calcutta,India,인도,Rajahmundry,17.11039925,81.81819916
Salem Airport,세일럼 공항,SXV,VOSM,아시아,Asia/Calcutta,India,인도,Salem,11.7833004,78.06559753
Tirupati Airport,티루파티 공항,TIR,VOTP,아시아,Asia/Calcutta,India,인도,Tirupati,13.63249969,79.54329681
Tiruchirapalli Civil Airport,티룬치라팔리 시빌 공항,TRZ,VOTR,아시아,Asia/Calcutta,India,인도,Tiruchirapalli,10.76539993,78.70970154
Thiruvananthapuram International Airport,트리반드럼 국제공항,TRV,VOTV,아시아,Asia/Calcutta,India,인도,Trivandrum,8.48211956,76.92009735
Paro Airport,파로 공항,PBH,VQPR,아시아,Asia/Thimphu,Bhutan,부탄,Paro,27.40320015,89.42459869
Male International Airport,메일 국제공항,MLE,VRMM,아시아,Indian/Maldives,Maldives,몰디브,Male,4.191830158,73.52909851
Don Mueang International,방콕 국제공항,DMK,VTBD,아시아,Asia/Bangkok,Thailand,태국,Bangkok,13.91259956,100.6070023
U-Tapao International Airport,우타파오 국제공항,UTP,VTBU,아시아,Asia/Bangkok,Thailand,태국,Pattaya,12.67990017,101.0049973
Lampang Airport,람팡 공항,LPT,VTCL,아시아,Asia/Bangkok,Thailand,태국,Lampang,18.27090073,99.5042038
Phrae Airport,프래 공항,PRH,VTCP,아시아,Asia/Bangkok,Thailand,태국,Phrae,18.13220024,100.1650009
Hua Hin Airport,후하힌 공항,HHQ,VTPH,아시아,Asia/Bangkok,Thailand,태국,Hua Hin,12.63619995,99.95149994
Phitsanulok Airport,피챠누록 공항,PHS,VTPP,아시아,Asia/Bangkok,Thailand,태국,Phitsanulok,16.78289986,100.2789993
Narathiwat Airport,나라티왓 공항,NAW,VTSC,아시아,Asia/Bangkok,Thailand,태국,Narathiwat,6.519919872,101.7429962
Krabi Airport,크라비 공항,KBV,VTSG,아시아,Asia/Bangkok,Thailand,태국,Krabi,8.09912014,98.98619843
Samui Airport,사무이 공항,USM,VTSM,아시아,Asia/Bangkok,Thailand,태국,Ko Samui,9.547789574,100.0619965
Phuket International Airport,푸케트 섬 국제공항,HKT,VTSP,아시아,Asia/Bangkok,Thailand,태국,Phuket,8.1132,98.316902
Ranong Airport,르농 공항,UNN,VTSR,아시아,Asia/Bangkok,Thailand,태국,Ranong,9.777620316,98.58550262
Hat Yai International Airport,햇야이 국제공항,HDY,VTSS,아시아,Asia/Bangkok,Thailand,태국,Hat Yai,6.933209896,100.3929977
Trang Airport,트랑 공항,TST,VTST,아시아,Asia/Bangkok,Thailand,태국,Trang,7.508739948,99.61660004
Udon Thani Airport,우돈타니 공항,UTH,VTUD,아시아,Asia/Bangkok,Thailand,태국,Udon Thani,17.38640022,102.788002
Sakon Nakhon Airport,사콘나콘 공항,SNO,VTUI,아시아,Asia/Bangkok,Thailand,태국,Sakon Nakhon,17.19510078,104.1190033
Loei Airport,로에이 공항,LOE,VTUL,아시아,Asia/Bangkok,Thailand,태국,Loei,17.43910027,101.7220001
Da Nang International Airport,다낭 국제공항,DAD,VVDN,아시아,Asia/Saigon,Viet Nam,베트남,Da Nang,16.04389954,108.1989975
Noi bai International Airport,노이 바이 공항,HAN,VVNB,아시아,Asia/Saigon,Viet Nam,베트남,Ha Noi,21.22120094,105.8069992
Phu Bai Airport,푸 바이 공항,HUI,VVPB,아시아,Asia/Saigon,Viet Nam,베트남,Hue,16.4015007,107.7030029
Duong Dang Airport,두옹 당 공항,PQC,VVPQ,아시아,Asia/Saigon,Viet Nam,베트남,Phu Quoc,10.1698,103.9931
Tan Son Nhat Airport,탄 손 낫 공항,SGN,VVTS,아시아,Asia/Saigon,Viet Nam,베트남,Ho Chi Minh City,10.81879997,106.6520004
Annisaton Airport,안니사톤 공항,MDL,VYMD,아시아,Asia/Rangoon,Myanmar,버마,Mandalay,21.70219994,95.97789764
Mingaladon Airport,밍갈라돈 공항,RGN,VYYY,아시아,Asia/Rangoon,Myanmar,버마,Yangon,16.90730095,96.1332016
Hasanuddin Airport,하사누딘 공항,UPG,WAAA,아시아,Asia/Makassar,Indonesia,인도네시아,Ujung Pandang,-5.061629772,119.5540009
Frans Kaisiepo Airport,프랭크 캐시에포 공항,BIK,WABB,아시아,Asia/Jayapura,Indonesia,인도네시아,Biak,-1.190019965,136.1080017
Dortheys Hiyo Eluay International Airport,도르테스 히요 엘루아이 국제공항,DJJ,WAJJ,아시아,Asia/Jayapura,Indonesia,인도네시아,Sentani,-2.576950073,140.5160065
Sam Ratulangi International Airport,삼 라투라기 국제공항,MDC,WAMM,아시아,Asia/Makassar,Indonesia,인도네시아,Manado,1.54926002,124.9260025
Bintulu Airport,빈툴루 공항,BTU,WBGB,아시아,Asia/Kuala_Lumpur,Malaysia,말레이시아,Bintulu,3.123850107,113.0199966
Kuching International Airport,쿠칭 국제공항,KCH,WBGG,아시아,Asia/Kuala_Lumpur,Malaysia,말레이시아,Kuching,1.484699965,110.3470001
Limbang Airport,림방 공항,LMN,WBGJ,아시아,Asia/Kuala_Lumpur,Malaysia,말레이시아,Limbang,4.808300018,115.0100021
Marudi Airport,마루디 공항,MUR,WBGM,아시아,Asia/Kuala_Lumpur,Malaysia,말레이시아,Marudi,4.178979874,114.3290024
Miri Airport,미리 공항,MYY,WBGR,아시아,Asia/Kuala_Lumpur,Malaysia,말레이시아,Miri,4.32201004,113.9869995
Sibu Airport,시부 공항,SBW,WBGS,아시아,Asia/Kuala_Lumpur,Malaysia,말레이시아,Sibu,2.261600018,111.9850006
Lahad Datu Airport,라하드다투 공항,LDU,WBKD,아시아,Asia/Kuala_Lumpur,Malaysia,말레이시아,Lahad Batu,5.032249928,118.3239975
Kota Kinabalu International Airport,코타키나발루 국제공항,BKI,WBKK,아시아,Asia/Kuala_Lumpur,Malaysia,말레이시아,Kota Kinabalu,5.937210083,116.0510025
Labuan Airport,라부앙 공항,LBU,WBKL,아시아,Asia/Kuala_Lumpur,Malaysia,말레이시아,Labuan,5.300680161,115.25
Tawau International Airport,타와무 국제공항,TWU,WBKW,아시아,Asia/Kuala_Lumpur,Malaysia,말레이시아,Tawau,4.320159912,118.1279984
Simpang Tiga Airport,심팡 티가 공항,PKU,WIBB,아시아,Asia/Jakarta,Indonesia,인도네시아,Pekanbaru,0.4607860148,101.4449997
Soekarno-Hatta International Airport,소엑카르노 하타 국제공항,CGK,WIII,아시아,Asia/Jakarta,Indonesia,인도네시아,Jakarta,-6.12556982,106.6559982
